인구이동_기점,인구이동_종점,0세_19세 일평균 외부유입 인구,20세_39세 일평균 외부유입 인구,40세_64세 일평균 외부유입 인구,65세 이상 일평균 외부유입 인구,남성_일평균 외부유입 인구,여성_일평균 외부유입 인구,2020년 1월_일평균 외부유입 인구,2020년 2월_일평균 외부유입 인구,2020년 3월_일평균 외부유입 인구,2020년 4월_일평균 외부유입 인구,2020년 5월_일평균 외부유입 인구,2020년 6월_일평균 외부유입 인구,2020년 7월_일평균 외부유입 인구,2020년 8월_일평균 외부유입 인구,2020년 9월_일평균 외부유입 인구,2020년 10월_일평균 외부유입 인구,2020년 11월_일평균 외부유입 인구,2020년 12월_일평균 외부유입 인구,주중_새벽(0시-6시)_일평균 외부유입 인구,주중_출근(7시-9시)_일평균 외부유입 인구,주중_주간(10시-17시)_일평균 외부유입 인구,주중_퇴근(18시-20시)_일평균 외부유입 인구,주중_야간(21시-23시)_일평균 외부유입 인구,주말_첨두시(11시-19시)_일평균 외부유입 인구,주말_비첨두시(20시-10시)_일평균 외부유입 인구,데이터기준일자
의왕시,호매실동,13.92,166.19,275.98,41.24,206.27,291.08,497.61,534.79,481.87,395.78,484.65,474.18,541.1,643.84,558.73,499.46,425.45,428.71,53.45,86.05,294.89,51.18,51.29,173.72,224.08,2021-11-30
의왕시,화서1동,11.11,162.5,326.47,14.22,303.35,210.97,535.74,470.02,333.82,580.88,566.01,480.24,542.7,500.13,554.21,541.85,529.62,536.51,55.36,92.17,330.11,47.6,47.18,184.93,183,2021-11-30
의왕시,화서2동,56.04,301.06,527.11,68.71,434.02,518.89,920.58,996.61,876.65,1193.18,967.67,1036.84,996.49,859.31,889.99,907.19,1026.93,777.15,109.25,155.3,539.87,111.67,114.67,329.6,427.22,2021-11-30
의정부시,고등동,7.45,57.2,104.4,4.17,59.13,114.1,179.02,258.17,147.25,187.01,182.34,203.58,138.95,142.77,181.92,162.93,176,126.1,23.38,30.87,117.38,10.84,14.93,59.3,53.04,2021-11-30
의정부시,곡선동,14.14,80.48,98.84,15.36,77.97,130.85,202.03,128.89,180.24,308.99,287.67,138,202.96,165.7,191.5,390.14,155.6,147.65,54.09,32.85,78.87,12.4,24.77,133.23,90.3,2021-11-30
의정부시,광교1동,23.84,147.09,231.1,25.5,162.1,265.44,531.94,559.62,555.96,355.04,422.02,374.37,395.31,360.17,279.04,313.15,375.06,606.74,59.15,65.4,240.27,35.52,45.17,178.22,204.04,2021-11-30
의정부시,광교2동,6.44,57.37,87.89,8.02,67.04,92.69,189.97,116.02,104.1,145.56,118.36,129.23,222.02,270.13,179.51,145.69,163.71,128.95,26.93,25.23,82.13,9.27,15.93,81.34,78.99,2021-11-30
의정부시,구운동,4.22,66.84,81.67,5.83,73.27,85.29,153.79,113,132.65,231.81,187.32,159.73,159.91,123.91,152.38,165.78,206.06,117.19,33.25,14.56,50.56,12.51,22.71,131.41,90.06,2021-11-30
의정부시,권선1동,11,129.17,123.99,16.21,105.37,175,296.25,345.34,230.15,278.64,228.65,288.51,270.09,282.25,191.47,258.86,338.54,359.13,60.73,33.26,101.63,20.05,37.89,203.17,144.77,2021-11-30
의정부시,권선2동,1.94,46.76,33.22,17.83,53.74,46,111.29,120.62,52.86,150.41,89.56,114.16,114.42,113.19,93.27,106.36,73.13,60.03,20.23,11.56,38.8,8.3,14.77,59.6,55.48,2021-11-30
의정부시,금곡동,17.38,103.48,125.8,8.75,106.35,149.06,294.42,222.61,385.12,348.95,222.56,187.5,259.68,187.93,333.31,229.55,198.49,194.27,50.43,30.07,91.31,16.07,30.59,216.57,131.9,2021-11-30
의정부시,망포1동,3.42,82.37,97.5,10.17,72.29,121.17,239.56,276.3,217.75,225.45,180.29,162.05,115.83,145.56,132.6,222.22,182.04,224.88,36.19,22.87,80.82,14.25,23.34,141.12,92.58,2021-11-30
의정부시,망포2동,2.03,16.77,42.24,12.02,44.08,28.98,39.95,146.98,43.2,76.97,33.67,45.93,70.83,68.3,127.3,65.86,74.67,85.48,15.26,9.5,23.93,4.24,8.82,60.88,35.07,2021-11-30
의정부시,매교동,0.37,30.78,75.23,0.74,20.59,86.53,89.38,65.88,79.65,95.83,79.76,128.28,132.83,135.06,109.76,129.5,129.89,105.05,12.12,21.77,83.21,5.64,5.87,27.96,19.87,2021-11-30
의정부시,매산동,44.24,217.43,160.3,9.09,191.92,239.14,594.46,439.83,328.89,387.02,513.16,580.65,404.51,390.95,430.16,435.84,392.73,277.23,70.39,46,188.61,45.13,59.84,238.51,245.68,2021-11-30
의정부시,매탄1동,2.69,17.58,24.17,0.57,18.68,26.33,42.97,33.55,32.86,21.95,60.91,22.1,55.52,54.49,40.43,61.93,52.78,53.12,7.91,5.52,16.7,4.15,6.3,25.32,23.05,2021-11-30
의정부시,매탄2동,13.52,90.41,145.85,17.28,107.6,159.47,359.13,349.65,320.11,298.07,208.42,251.63,351.5,219.05,223.98,236.19,180.37,208.36,58.08,41.45,123.19,18.5,30.56,137.36,117.85,2021-11-30
의정부시,매탄3동,14.33,97.17,140.97,8.3,71.78,188.98,252.45,367.22,259.37,270.44,276.2,272.84,265.52,197.78,259.89,323.96,185.9,202.7,44.17,48.72,127.79,18.92,30,144.72,93.79,2021-11-30
의정부시,매탄4동,1.63,7.09,20.51,3.69,7.4,25.52,49.48,20.37,19.79,28.49,21.75,30.07,25.31,47.64,20.53,53.14,43.95,25.6,7.19,3.17,11.28,1.92,4.25,21.15,12.61,2021-11-30
의정부시,서둔동,5.06,74.68,91.91,9.46,53.46,127.65,222.9,135.44,113.61,114.74,205.52,313.39,166.68,157.98,165.03,209.99,204.41,163.06,25.05,22.02,87.6,15.82,22.7,94.25,106.81,2021-11-30
의정부시,세류1동,1.98,16.94,18.76,1.77,12.77,26.67,78.9,59.99,15.93,19.99,47.29,39.19,19.95,48.8,29.36,46.81,38.73,26.79,6.76,3.75,14.21,2.69,4.63,32.21,24.75,2021-11-30
의정부시,세류2동,1.71,51.79,53.84,3.76,19.86,91.25,139.78,73.17,41.86,82.78,105.99,71.86,187.22,149.12,91.52,138.35,139.41,107.83,26.97,13.72,41.47,7.76,15.55,72.22,53.07,2021-11-30
의정부시,세류3동,1.13,23.39,23.43,5.19,19.99,33.14,68.81,30.11,34.39,52.67,33.28,44.51,49.64,48.6,57.82,48.73,73.02,93.08,10.35,5.95,16.76,3.3,6.53,47.6,28.26,2021-11-30
의정부시,송죽동,3.85,26.28,51.57,5.25,37.69,49.26,97.18,106.44,75.92,89.5,75.72,43.43,66.08,98.61,86.66,69.6,151.88,81.45,20,8.25,25.79,6.31,11.77,78.42,43.41,2021-11-30
의정부시,연무동,3.52,76,48.46,4.6,48.33,84.24,113.6,136.16,114.81,162.9,117.8,161.41,117.74,91.14,155.8,117.16,228.83,79.54,25.82,16.06,52.29,9.06,16.04,93.99,72.13,2021-11-30
의정부시,영통1동,33.76,49.82,30.48,8.49,51.04,71.5,154.54,118.54,104.22,312.2,80.69,86.7,75.94,105.17,123.75,129.11,52.81,129.39,27.44,17.26,49.53,9.56,17.91,74.61,50.08,2021-11-30
의정부시,영통2동,9.13,84.62,76.91,3.11,64.41,109.36,157.37,178.51,380.49,234.97,162.51,130.48,123.3,154.74,200.9,149.02,112.36,100.38,24.17,25.1,100.77,15.12,20.15,81.8,62.89,2021-11-30
의정부시,영통3동,50.03,195.25,90.3,5.11,135.96,204.73,475.71,386.62,467.84,320.19,347.18,266.58,273.63,262.54,330.17,322.06,306.49,327.72,79.1,45.35,142.87,28.58,50.1,181.45,145.87,2021-11-30
의정부시,영화동,14.71,69.8,108.91,8.06,81.91,119.57,245.72,159.42,243.29,182.01,312.64,251.82,190.87,167.6,126.13,201.64,190.95,141.22,39.87,21.36,89.28,14.85,28.38,135.19,85.8,2021-11-30
의정부시,우만1동,7.75,39.19,87.58,18.88,45.27,108.13,151.52,130.08,88.87,186.34,145.9,124.31,198.33,137.48,104.24,143.74,140.22,286.41,26.38,17.68,57.61,10.24,17.99,108.8,103.81,2021-11-30
의정부시,우만2동,8.87,60.71,46.61,22.87,75.08,63.98,130.63,141.79,160.83,98.66,193.08,121.57,140.9,82.97,186.25,104.09,110.88,196.05,41.83,16.63,39,8.81,19.63,109.85,62.37,2021-11-30
의정부시,원천동,16.67,113.3,146.06,12.7,130.12,158.6,295.83,391.24,314.34,354.83,294.96,249.89,282.82,245.49,293.73,214.49,257.77,275.98,53.61,39.97,128.19,21.35,37.99,171.89,136.02,2021-11-30
의정부시,율천동,38.73,131.84,107.53,13.1,124.22,166.99,329.34,320.21,270.45,327.02,301.89,246.68,313.13,228.66,290.39,303.91,261.49,301.89,54.23,33.7,127.29,23.78,39.2,176.25,147.72,2021-11-30
의정부시,인계동,24.72,317.86,272.46,17.4,222.27,410.17,703.6,725.43,712.59,663.62,620.74,654.01,632.7,570.67,678.77,558.26,586.05,490.51,117.22,71.74,258.5,48.33,88.11,436.76,317.95,2021-11-30
의정부시,입북동,4.16,22.4,41.13,4.16,25.89,45.96,94.1,59.38,46.89,75.1,77.34,50.83,59.81,57.35,95.61,94.11,78.11,73.16,7.83,9.27,35.44,5.42,6.28,38.67,52.38,2021-11-30
의정부시,정자1동,13.19,55.79,40.03,5.42,44.39,70.03,131.78,123.82,32.97,105.06,119.31,134.88,210.71,151.22,121.4,81.79,109.35,51.77,27.04,12.84,36.34,7.6,16.09,95.6,55.38,2021-11-30
의정부시,정자2동,8.42,46,54.95,6.17,48.54,67.01,219.16,103.4,66.17,78.13,108.75,70.69,114.79,71.16,101.63,107.85,172.69,169.61,24.68,14.88,47.43,6.92,13.61,85.67,48.97,2021-11-30
의정부시,정자3동,10.02,65.45,76.97,13.84,82.32,83.95,200.77,166.53,197.76,211.59,180.31,123.2,108.29,195.72,152.78,168.91,172.32,116.94,30.19,19.94,65.99,11.53,20.48,121.68,90.27,2021-11-30
의정부시,조원1동,9.69,71.9,153.34,39.03,113.22,160.73,251.71,302.6,210.31,264.73,255.27,177.09,223.45,311,437.54,321.99,283.32,252.47,41.3,39.58,131.16,18.01,28.24,174.28,139.16,2021-11-30
의정부시,조원2동,2.11,23.04,41.76,5.54,29.29,43.15,100.3,102.32,102.52,64.87,66.77,60.15,64.76,65.85,64.19,56,79.69,43.15,9.68,8.17,30.97,7.87,11.57,42.04,40.96,2021-11-30
의정부시,지동,5.88,27.29,40.09,2.72,20.71,55.27,67.48,135.36,159.63,71.05,89.12,75.99,68.65,49.52,87.01,44.72,37.25,27.63,14.09,8.64,28.52,5.65,9.73,58.87,39.24,2021-11-30
의정부시,파장동,9.07,90.44,145.33,9.65,94.07,160.42,450.99,443.26,237.84,229.27,238.91,221.96,262.12,200.78,187.69,203.26,214.5,170.15,44.07,35.96,123.14,18.91,30.51,147.89,111.37,2021-11-30
의정부시,평동,11.18,89.72,114.51,13.33,66.51,162.23,218.97,168.8,152.1,238.25,255.28,226.84,333.64,234.28,246.21,261.7,176.95,227.12,35.22,31.22,112.26,13.56,22.37,151.23,113.05,2021-11-30
의정부시,행궁동,6.39,54.43,81.71,9.26,49.68,102.1,191.28,142.71,113.29,223.21,209.88,114.99,131.51,140.38,142.7,175.28,107.52,127.43,27.02,15.09,60,12.84,20.04,83.64,110.41,2021-11-30
의정부시,호매실동,3.21,22.33,50.34,7.52,32.54,50.86,70.65,74.53,125.04,112.95,71.57,68.04,72.55,80.8,71.54,84.19,63.71,104.11,13.16,8.54,31.81,4.99,9.73,67.35,54.26,2021-11-30
의정부시,화서1동,13.46,30.25,112.69,1.68,69.95,88.14,262.5,114.56,116.18,106.75,144.21,130.2,131.65,274.4,134.7,181.26,151.21,143.07,33.4,19.24,59.85,9.12,16.08,128.81,80.66,2021-11-30
의정부시,화서2동,7.62,60,72.44,4.22,63.99,80.29,185.49,130.67,133.32,113.89,127.87,231.73,122.36,115.28,113.79,189.46,137.84,129.39,25.22,19.02,57.7,9.79,17.37,103.25,79.27,2021-11-30
이천시,고등동,15.32,92.78,61.35,11.05,53.9,126.6,138.89,139.44,138.53,127.06,154.01,222.48,259.14,220.18,192.98,239.7,169.36,161.28,30.8,21.28,71.62,10.48,17.64,153.09,99.67,2021-11-30
이천시,곡선동,9.49,276.44,241.97,4.07,195.9,336.07,636.36,375.33,408.84,414.85,539.22,488.67,692.65,528.39,455.02,679.65,584.81,563.8,119.99,62.49,177.27,31.44,65.91,427.83,292.75,2021-11-30
이천시,광교1동,68.71,376.5,490.12,74.35,338.61,671.06,1064.16,931.66,1183.89,875.51,1027.49,1000.23,1020.32,997.04,987.53,1048.15,1118.95,854.25,123.34,167.64,567.97,99.28,91.5,412.11,496.63,2021-11-30
이천시,광교2동,15.46,126.76,157.32,12.37,98.02,213.89,360.16,278.97,234.77,264.82,313.5,269.91,355.83,323.12,301.62,341.45,393.93,302.24,34.47,42.75,155.67,31.86,26.9,177.83,185.15,2021-11-30
이천시,구운동,26.57,175.78,118.31,17.6,93.19,245.07,321.66,293.73,390.51,356.48,355.49,334.05,341.26,340.39,302.86,325.17,292.52,399.92,68.23,36.84,106.14,19.57,36.26,313.28,204.41,2021-11-30
이천시,권선1동,22.93,261.62,295.62,49.66,236.62,393.21,674.08,497.45,519.3,527.27,486.38,736.16,669.45,727.77,576.54,768.98,729.34,638.32,115.93,67.65,216.21,42.1,76.26,526.95,384.21,2021-11-30
이천시,권선2동,9.44,105.91,126.77,11.53,85.33,168.32,362.65,198.33,181.71,241.58,294.29,258.54,227.98,345.04,168.62,313.17,222.24,222.09,39.45,22.72,84.39,18.55,30.1,213.68,187.22,2021-11-30
이천시,금곡동,14.59,177.01,148.47,6.49,142.66,203.9,413.35,267.13,272.75,302.74,354.36,298.64,275.01,595.17,339.89,416.12,243.35,368.62,76.61,33.04,91.55,19.32,42.61,352.91,203.85,2021-11-30
이천시,망포1동,16.56,195.41,139,17.3,116.56,251.71,302.19,359.83,316.46,243.09,360.99,276.42,302.09,505.75,429.12,379.29,425.77,514.47,82.97,44.28,129.31,26.96,51.56,270.93,180.99,2021-11-30
이천시,망포2동,12.14,44.5,38.5,3.66,15.06,83.73,71.43,68.67,86.18,116.79,79.58,113.55,84.67,100.03,101.96,139.17,112.21,110.92,18.98,6.41,25.22,9.66,15.34,94.34,62.83,2021-11-30
이천시,매교동,6.75,37.77,65.82,3.95,23.81,90.49,157.94,67.87,81.5,101.36,77.17,73,133.92,168.63,150.79,131.58,77.67,144.33,19.08,18.18,53.13,8.58,12.04,69.85,51.61,2021-11-30
이천시,매산동,60.66,575.92,301.6,31.8,301.43,668.56,1000.71,748.71,672.69,677.55,874.05,1043.2,1334.84,1110.1,922.16,1297.73,1046.97,890.66,145.97,97.62,370.7,73.47,101.44,715.13,710.29,2021-11-30
이천시,매탄1동,11.24,43.07,33.11,6.27,34.83,58.85,67.22,106.65,124.18,114.24,64.15,43.95,159.04,67.64,71.75,96.37,119.13,89.89,22.85,12.32,30.16,6.21,11.41,72.76,47.96,2021-11-30
이천시,매탄2동,30.73,257.41,247.01,24.64,215.14,344.64,624.74,625.19,517.08,362.48,605.66,600.27,652.84,587.22,410.67,585.13,611.3,530.88,111.6,70.14,239.22,40.31,67.07,351.74,287.27,2021-11-30
이천시,매탄3동,23.65,229.44,235.22,21.2,135.08,374.43,517.53,504.01,555.04,638.94,446.46,483.44,495.28,396.85,555.46,439.74,591.77,496.71,95.26,76.33,232.35,36.56,59.1,310.41,224.08,2021-11-30
이천시,매탄4동,1.61,59.22,78.61,1.55,37.8,103.19,80.49,129.12,116.66,115.51,116.75,82.58,128.8,159.81,263.1,161.21,176.86,162.57,35.12,16.33,37.88,7.18,17.06,135.08,74.94,2021-11-30
이천시,서둔동,27.61,173.29,121.78,9.56,105.92,226.32,360.9,237.11,240.45,230.11,403.35,403.34,350.67,366.6,263.89,423.48,350.46,347.76,55.84,30.45,108.08,21.8,39.05,283.91,242.36,2021-11-30
이천시,세류1동,2.88,32.97,42.75,41.92,71.44,49.08,84.64,112.41,69.45,79.28,128.34,212.05,143.46,165.52,91.92,127.05,104.41,125.76,24.3,16.04,49.41,6.49,10.75,84.17,69.3,2021-11-30
이천시,세류2동,12.01,134.71,128.69,21.72,94.97,202.16,495.02,287.75,370.03,167.2,233.68,226.12,221.67,361.95,351.5,388.8,232.17,222.23,60.57,26.8,89.24,23,37.18,251.78,197.33,2021-11-30
이천시,세류3동,6.46,40.2,106.56,7.1,60.67,99.65,162.02,124.83,85.96,135.15,177.83,169.18,136.91,205.06,114.84,244.39,152.8,210.31,39.61,15.79,41.55,8.55,17.81,161.48,92.07,2021-11-30
이천시,송죽동,21.49,52.91,89.02,5.22,67.43,101.21,218.57,235.25,112.46,155.39,187.93,252.59,118.16,220.74,116.59,185.7,97.47,123.72,35.53,15.06,40.47,9.48,19.14,184.75,105.62,2021-11-30
이천시,연무동,22.98,104.94,131.84,9.82,74.19,195.39,221.2,191.4,185.35,226.44,300.52,280.5,221.52,372.6,251.61,342.45,324.35,312.08,56.04,36.98,108.04,21.44,26.21,167.49,154.64,2021-11-30
이천시,영통1동,53.02,104.7,170.07,7.96,139.76,195.99,372.45,354.79,243.23,194.25,200.3,327.35,456.23,465.8,320.06,420.6,371.7,299.29,78.17,53.28,133.36,27.57,46.17,185.26,143.42,2021-11-30
이천시,영통2동,20.82,128.02,138.51,7.55,84.48,210.43,222.89,353.14,352.28,334,279.1,289.39,305.58,270.78,303.01,327.44,268.93,236.55,41.61,40.59,132.39,26.41,40.36,165.78,163.25,2021-11-30
이천시,영통3동,80.78,267.61,230.08,14,168.12,424.36,642.78,482.47,448.43,448.79,607.34,700.14,595.04,595.66,649.4,653.66,701.6,581.53,118.87,68.23,227.62,52.73,87.43,394.34,292.85,2021-11-30
이천시,영화동,30.12,138.92,197.63,62.24,132.87,296.04,421.07,274.31,368.17,314.81,546.12,614.71,471.94,414.88,552.96,462.45,361.8,337.89,84.35,50.35,169.65,26.51,50.78,327.19,220.78,2021-11-30
이천시,우만1동,18.03,147.6,138.34,17.17,82.74,238.41,391.67,518.6,347.68,249.35,171.55,248.65,288.28,316.37,312.39,376.59,275.52,363.42,66.22,41.59,113.68,22.16,36.63,234.62,189.48,2021-11-30
이천시,우만2동,18.75,80.19,76.99,21.46,77.08,120.31,176.39,170.22,150.68,214.21,261.75,200.05,270.94,201.6,113.22,158.49,222.53,225.47,50.95,25.01,64.45,12.16,24.07,149.14,100.48,2021-11-30
이천시,원천동,38.74,269.29,379.59,90.25,328.95,448.93,868.15,654.44,627.81,827.73,923.9,763.74,699.56,707.24,687.61,939.99,808.05,817.58,148.44,125.38,356.27,57.63,101.04,425.03,325.44,2021-11-30
이천시,율천동,62.01,219.39,181.07,7.31,142.72,327.06,831.7,445.78,409.51,327.75,357.27,347.77,419.99,498.24,514.15,582.87,366.85,523.46,88.12,46.85,135.46,30.6,63.7,459.09,275.31,2021-11-30
이천시,인계동,55.83,609.48,391.26,53.52,380.44,729.65,1313.72,1028.96,839.79,1149.03,1141.71,981.05,1066.04,1303.36,817.37,1255.9,1092.07,1313.9,198.09,115.16,361.48,76.67,149.86,980.42,655.76,2021-11-30
이천시,입북동,7.7,32.61,34.79,5.61,20.59,60.12,94.04,93.41,42.06,89.96,71.97,140.68,68.08,52.56,76.91,84.92,69.9,86.91,13.19,10.05,34.9,4.31,7.67,57.24,49.35,2021-11-30
이천시,정자1동,33.31,81.89,120.54,31.45,94.95,172.24,377.06,168.47,222.41,236.12,186.5,243.99,184.94,320.22,225.8,338.83,276.06,416.66,56.1,30.21,80.63,19.18,35.34,252.1,130.3,2021-11-30
이천시,정자2동,19.24,81.68,71.55,12.22,64.03,120.66,167.96,196.03,190.35,104.11,239.3,110.35,137.58,178.53,190.48,206.35,228.55,264.02,43.75,16.81,47,11.34,25.41,187.41,99.02,2021-11-30
이천시,정자3동,20.66,135.67,109.98,9.24,102.74,172.82,431.44,147.49,222.64,178.58,225.68,233.76,250.96,323.12,236.23,400.55,287.85,354.83,49.87,23.38,74.12,16.05,34.06,296.64,175.63,2021-11-30
이천시,조원1동,35.08,102.71,148.52,10.38,88.77,207.92,429.6,354.69,285.03,228.25,282.34,277.01,378.92,337.88,281.91,293.33,237.51,172.34,57.39,32.2,100.37,21.5,38.78,232.62,181.11,2021-11-30
이천시,조원2동,22.36,44.05,64.37,4.42,56.91,78.3,195.86,114.11,72.79,130.52,192.08,127.87,165.94,180.62,90.7,133.01,108.65,106.35,19.45,13.51,53.17,13.62,15.21,90.32,95.9,2021-11-30
이천시,지동,3.02,71.51,50.92,14.34,48.02,91.77,118.73,126.54,137.52,181.38,139.9,83.18,112.45,130.3,194.62,137.01,232.03,87.21,31.49,19.13,49.39,8.53,16.77,100.69,75.56,2021-11-30
이천시,파장동,13.92,143.77,238.14,37.5,137.43,295.9,502.38,440.88,341.48,408.01,546.2,484.98,348.62,429.83,452.74,402.63,456.81,388.13,60.61,53.85,183.21,38.25,43.08,290.91,279.29,2021-11-30
이천시,평동,62.92,164.8,217.22,16.32,139.13,322.13,455.44,316.55,406.66,462.92,430.3,411.25,506.02,530.85,378.95,502.01,522.38,600.17,87.23,50.7,168.56,25.58,49.72,384.03,277.41,2021-11-30
이천시,행궁동,13.51,117.6,172.88,28.73,136.65,196.07,302.69,251.04,299.31,305.63,296.65,302.26,414.08,412.22,342.72,371.68,265.66,419.77,41.98,34.23,150.46,25.14,31.12,214.81,243.36,2021-11-30
이천시,호매실동,17.61,52.37,49.73,2.37,50.1,71.97,185.35,65.42,81.35,176.65,103.56,98.71,182.87,136.08,140.79,126.33,88.37,73.61,19.67,11.13,34.54,8.39,18.08,109.65,86.31,2021-11-30
이천시,화서1동,20.13,45.08,111.4,22.29,50.03,148.87,313.54,88.95,163.63,322.71,227.24,172.91,164.56,292.18,142.62,237.79,172.18,77.21,39.1,21.65,70.98,13.12,24.77,160.08,108.74,2021-11-30
이천시,화서2동,12.23,79.85,85.87,28.2,88,118.15,231.57,126.2,202.6,122.91,210.76,198.4,320.95,269.24,198.83,217.64,152.33,212.38,51.87,19.48,56.41,13.52,28.98,172.76,123.81,2021-11-30
인천광역시,고등동,39.7,397.31,460.07,52.4,319.74,629.74,985.86,845.98,953.16,754.98,1066.59,879.1,863.15,964.6,1188.86,1093.39,1032.43,760.79,157.7,155.55,468.29,69.93,88.85,480.9,491.67,2021-11-30
인천광역시,곡선동,57.05,712.75,698.02,63.3,518.28,1012.83,1402.52,1414.59,1367.49,1486.61,1561.39,1347.71,1422.91,1676.38,1755.37,1766.62,1703.53,1466.17,333.36,199.36,598.17,108.88,194.61,1017.68,757.09,2021-11-30
인천광역시,광교1동,264.77,2074.08,2735.67,284.32,1854.92,3503.92,6747.44,5752.09,4599.58,5472.52,5392.51,5463.07,5276.06,5016.57,5198.82,5939.41,5265.92,4206.3,648.65,839.19,3001.01,544.25,490.66,2096.21,2847.13,2021-11-30
인천광역시,광교2동,56.63,573.9,806.31,87.54,529.78,994.6,1710.09,1453.25,1162.11,1476.76,1404.89,1236.29,1542.51,1743.56,1659.25,1868.98,1583.38,1442.32,204.05,250.72,765.67,132.65,132.85,756.18,865.05,2021-11-30
인천광역시,구운동,101.04,795.64,1069.76,95.99,716.78,1345.66,2632.52,2036.85,1900.1,2361.16,2256.38,1834.43,1753.85,2064.93,2210.57,2100.87,1915.6,1682.71,284.06,288.07,1026.59,180.94,210.83,1131.74,1111.96,2021-11-30
인천광역시,권선1동,68.07,1152.55,1050.07,125.38,911.02,1485.06,2615.06,2263.72,2395.09,2450.09,2282.32,2198.72,2271.67,2398.61,2337.28,2790.47,2417.75,2317.76,437.12,295.67,961.72,170.53,301.53,1688.49,1285.76,2021-11-30
인천광역시,권선2동,54.43,443.52,452.33,71.06,415.84,605.5,1155.65,857.48,831.64,1096.07,1057.86,1006.15,1103,1120.94,998.86,1118.39,881.71,1014.45,166.97,112.43,416.69,78,123.6,716.28,616.56,2021-11-30
인천광역시,금곡동,138.15,970.28,1156.2,164.55,997.73,1431.45,2887.64,2035.26,2674.52,2421.91,2373.08,2327.53,2241.71,2340.78,2486.01,2734.96,2409.63,2189.34,451.21,335.12,1054.04,179.25,276.11,1530.7,1234.68,2021-11-30
인천광역시,망포1동,92.76,715.41,621.66,74.94,564.01,940.75,1795.41,1533.75,1421.91,1472.49,1504.33,1195.94,1515.8,1557.93,1437.26,1563.16,1604.6,1446.51,281.04,195.19,655.01,120.54,184.36,955.78,721.85,2021-11-30
인천광역시,망포2동,51.82,222.37,198.25,41.78,231.81,282.41,650.19,475.36,367.67,540.27,485.62,498.47,522.81,561.37,348.08,554.85,521.48,637.19,107.87,69.21,198.22,34.81,61.41,380.94,240.85,2021-11-30
인천광역시,매교동,8.24,165.41,203.99,21.37,146.68,252.31,315.61,312.67,265.93,396.23,436.12,399.12,367.21,430.1,385.12,540.74,498.07,438.14,65.94,74.04,215.47,25.74,36.27,197.31,155.18,2021-11-30
인천광역시,매산동,263.97,2007.6,1345.39,158.86,1586.4,2189.41,4386.09,3566.17,3153.98,3394.33,3733.42,3556.9,3985.64,4175.72,3603.31,4446.56,4057.1,3221.17,508.94,379.83,1671.35,407.03,496.63,1989.8,2572.09,2021-11-30
인천광역시,매탄1동,17.54,169.25,161.99,23.44,134.63,237.59,629.19,378.94,342.97,308.52,311.13,450.18,303.4,314.66,345.6,322.4,357.62,401.52,83.14,44.06,135.72,27.85,51.77,267.64,179.33,2021-11-30
인천광역시,매탄2동,106.91,1099.06,1040.57,157.43,868.95,1535.02,2789.72,2811.63,2247.41,2509.63,2425.84,2131.31,1990.01,2392,2294.67,2475.12,2470.39,2329.5,419.43,334.86,1089.33,184.02,272.56,1446.99,1218.42,2021-11-30
인천광역시,매탄3동,58.47,1657.66,1273.25,84.06,848.32,2225.12,3071.61,2911.51,2967.15,3115.27,2635.82,3133.96,3033.11,3070.66,3391,3147.92,3106.19,3301.23,322.44,629.83,2029.97,265.32,264.16,1108.37,860.91,2021-11-30
인천광역시,매탄4동,23.65,132.55,165.69,9.22,115.03,216.07,342.35,284.06,484.94,251.47,367.84,228.88,416.14,279.25,202.28,336.75,376.41,391.22,73.1,51.23,131.65,19.45,35.23,251.31,131.3,2021-11-30
인천광역시,서둔동,82.1,1064.08,1165.48,102.11,932.37,1481.4,2628.56,2118.66,2203.45,2830.27,2688.53,2731.42,2331.45,2261.33,2173.79,2473.46,2364.37,2155.27,281.18,348.43,1323.48,198.57,210.43,1047.58,1496.38,2021-11-30
인천광역시,세류1동,17.35,202.88,201.43,25.73,182.86,264.53,618.9,426.39,506.73,414.29,390.87,433.94,487.76,385.95,367.66,467.97,445.81,416.89,70.07,56.04,204.33,37.65,56.17,272.06,233.6,2021-11-30
인천광역시,세류2동,72.54,526.1,633.27,69.21,519.69,781.42,1557.01,1090.7,1344.24,1337.12,1372.25,1118.39,1180.71,1503.6,1181.28,1246.74,1293.73,1365.14,247.5,160.75,511.01,102.35,164.33,882.18,709.06,2021-11-30
인천광역시,세류3동,23.88,248.6,289.88,32.36,267.79,326.94,697.25,588.16,547.33,478.78,588,450.62,678.49,515.77,660.27,698.33,633.88,594.46,147.38,72,207.14,38.88,78.27,438.69,284.69,2021-11-30
인천광역시,송죽동,64.95,260.73,246.73,29.24,268.14,333.51,1211.42,508.43,531.78,544.9,567.54,653.59,460.46,531.19,643.28,595.87,458.68,503.18,144.28,75.83,229.15,43.29,79.1,389,288.2,2021-11-30
인천광역시,연무동,70.06,612.9,774.59,86.37,514.73,1029.19,1492.03,1339.15,1354.07,1538.21,1859.69,1474.42,1236.07,1223.9,1520.25,2053.34,1793.33,1634.17,271,177.96,677.82,148.41,187.56,810.98,937.38,2021-11-30
